POLICY,,DURATION,,,,AGE GROUP,,PRICING,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSURER NAME,POLICY NAME,MINIMUM VALUE,UNIT,MAXIMUM VALUE,UNIT,AGE MINIMUM,AGE MAXIMUM,,REGION 1,,,REGION 2,,,REGION 3,,,REGION 4,,,REGION 5,,,REGION 6,,,REGION 7,
,,,,,,,,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY
Virgin Money,Medical Only,11,Days,11,Days,60,64,60.56,121.12,121.12,51.94,103.88,103.88,49.39,98.78,98.78,41.94,83.88,83.88,37.24,74.48,74.48,,,,,,
Virgin Money,Medical Only,12,Days,12,Days,60,64,61.57,123.14,123.14,52.92,105.84,105.84,49.39,98.78,98.78,42.99,85.98,85.98,38.22,76.44,76.44,,,,,,
Virgin Money,Medical Only,13,Days,13,Days,60,64,62.58,125.16,125.16,53.9,107.8,107.8,50.42,100.84,100.84,45.09,90.18,90.18,38.22,76.44,76.44,,,,,,
Virgin Money,Medical Only,14,Days,14,Days,60,64,63.59,127.18,127.18,54.88,109.76,109.76,52.48,104.96,104.96,45.09,90.18,90.18,39.2,78.4,78.4,,,,,,
Virgin Money,Medical Only,15,Days,15,Days,60,64,66.62,133.24,133.24,57.82,115.64,115.64,54.54,109.08,109.08,47.19,94.38,94.38,40.18,80.36,80.36,,,,,,
Virgin Money,Medical Only,16,Days,16,Days,60,64,68.64,137.28,137.28,59.78,119.56,119.56,55.57,111.14,111.14,48.24,96.48,96.48,42.14,84.28,84.28,,,,,,
Virgin Money,Medical Only,17,Days,17,Days,60,64,72.68,145.36,145.36,62.72,125.44,125.44,59.68,119.36,119.36,51.38,102.76,102.76,45.08,90.16,90.16,,,,,,
Virgin Money,Medical Only,18,Days,18,Days,60,64,74.7,149.4,149.4,64.68,129.36,129.36,60.71,121.42,121.42,53.48,106.96,106.96,46.06,92.12,92.12,,,,,,
Virgin Money,Medical Only,19,Days,19,Days,60,64,77.72,155.44,155.44,67.62,135.24,135.24,63.8,127.6,127.6,55.58,111.16,111.16,48.02,96.04,96.04,,,,,,
Virgin Money,Medical Only,20,Days,20,Days,60,64,78.73,157.46,157.46,68.6,137.2,137.2,63.8,127.6,127.6,55.58,111.16,111.16,48.02,96.04,96.04,,,,,,
Virgin Money,Medical Only,21,Days,21,Days,60,64,79.74,159.48,159.48,68.6,137.2,137.2,64.83,129.66,129.66,56.62,113.24,113.24,49.98,99.96,99.96,,,,,,
Virgin Money,Medical Only,22,Days,22,Days,60,64,83.78,167.56,167.56,72.52,145.04,145.04,68.94,137.88,137.88,58.72,117.44,117.44,51.94,103.88,103.88,,,,,,
Virgin Money,Medical Only,23,Days,23,Days,60,64,85.8,171.6,171.6,74.48,148.96,148.96,69.97,139.94,139.94,60.82,121.64,121.64,52.92,105.84,105.84,,,,,,
Virgin Money,Medical Only,24,Days,24,Days,60,64,87.82,175.64,175.64,76.44,152.88,152.88,72.03,144.06,144.06,62.92,125.84,125.84,53.9,107.8,107.8,,,,,,
Virgin Money,Medical Only,25,Days,25,Days,60,64,92.86,185.72,185.72,80.36,160.72,160.72,76.15,152.3,152.3,65.01,130.02,130.02,57.82,115.64,115.64,,,,,,
Virgin Money,Medical Only,26,Days,26,Days,60,64,97.91,195.82,195.82,84.28,168.56,168.56,79.23,158.46,158.46,69.21,138.42,138.42,59.78,119.56,119.56,,,,,,
Virgin Money,Medical Only,27,Days,27,Days,60,64,99.93,199.86,199.86,87.22,174.44,174.44,81.29,162.58,162.58,70.26,140.52,140.52,61.74,123.48,123.48,,,,,,
Virgin Money,Medical Only,28,Days,28,Days,60,64,104.98,209.96,209.96,90.16,180.32,180.32,85.41,170.82,170.82,73.4,146.8,146.8,64.68,129.36,129.36,,,,,,
Virgin Money,Medical Only,29,Days,29,Days,60,64,105.99,211.98,211.98,91.14,182.28,182.28,86.44,172.88,172.88,74.45,148.9,148.9,65.66,131.32,131.32,,,,,,
Virgin Money,Medical Only,30,Days,30,Days,60,64,107,214,214,92.12,184.24,184.24,86.44,172.88,172.88,74.45,148.9,148.9,65.66,131.32,131.32,,,,,,
Virgin Money,Medical Only,31,Days,31,Days,60,64,108.01,216.02,216.02,93.1,186.2,186.2,87.47,174.94,174.94,75.5,151,151,66.64,133.28,133.28,,,,,,
Virgin Money,Medical Only,32,Days,32,Days,60,64,108.01,216.02,216.02,93.1,186.2,186.2,87.47,174.94,174.94,75.5,151,151,66.64,133.28,133.28,,,,,,
Virgin Money,Medical Only,33,Days,33,Days,60,64,113.05,226.1,226.1,97.02,194.04,194.04,92.61,185.22,185.22,79.69,159.38,159.38,69.58,139.16,139.16,,,,,,
Virgin Money,Medical Only,34,Days,34,Days,60,64,114.06,228.12,228.12,98,196,196,92.61,185.22,185.22,80.74,161.48,161.48,69.58,139.16,139.16,,,,,,
Virgin Money,Medical Only,35,Days,35,Days,60,64,116.08,232.16,232.16,99.96,199.92,199.92,94.67,189.34,189.34,81.79,163.58,163.58,72.52,145.04,145.04,,,,,,
Virgin Money,Medical Only,36,Days,36,Days,60,64,118.1,236.2,236.2,102.9,205.8,205.8,96.73,193.46,193.46,82.84,165.68,165.68,73.5,147,147,,,,,,
Virgin Money,Medical Only,37,Days,37,Days,60,64,119.11,238.22,238.22,103.88,207.76,207.76,96.73,193.46,193.46,84.94,169.88,169.88,73.5,147,147,,,,,,
Virgin Money,Medical Only,38,Days,38,Days,60,64,123.15,246.3,246.3,105.84,211.68,211.68,100.84,201.68,201.68,87.03,174.06,174.06,75.46,150.92,150.92,,,,,,
Virgin Money,Medical Only,39,Days,39,Days,60,64,124.16,248.32,248.32,106.82,213.64,213.64,101.87,203.74,203.74,88.08,176.16,176.16,76.44,152.88,152.88,,,,,,
Virgin Money,Medical Only,40,Days,40,Days,60,64,126.18,252.36,252.36,109.76,219.52,219.52,102.9,205.8,205.8,89.13,178.26,178.26,77.42,154.84,154.84,,,,,,
Virgin Money,Medical Only,41,Days,41,Days,60,64,133.24,266.48,266.48,114.66,229.32,229.32,109.07,218.14,218.14,94.37,188.74,188.74,82.32,164.64,164.64,,,,,,
Virgin Money,Medical Only,42,Days,42,Days,60,64,137.28,274.56,274.56,118.58,237.16,237.16,111.13,222.26,222.26,96.47,192.94,192.94,84.28,168.56,168.56,,,,,,
Virgin Money,Medical Only,43,Days,43,Days,60,64,142.33,284.66,284.66,122.5,245,245,116.28,232.56,232.56,101.71,203.42,203.42,88.2,176.4,176.4,,,,,,
Virgin Money,Medical Only,44,Days,44,Days,60,64,144.34,288.68,288.68,124.46,248.92,248.92,117.31,234.62,234.62,101.71,203.42,203.42,89.18,178.36,178.36,,,,,,
Virgin Money,Medical Only,45,Days,45,Days,60,64,147.37,294.74,294.74,127.4,254.8,254.8,120.39,240.78,240.78,103.81,207.62,207.62,91.14,182.28,182.28,,,,,,
Virgin Money,Medical Only,46,Days,46,Days,60,64,149.39,298.78,298.78,129.36,258.72,258.72,121.42,242.84,242.84,105.91,211.82,211.82,92.12,184.24,184.24,,,,,,
Virgin Money,Medical Only,47,Days,47,Days,60,64,151.41,302.82,302.82,130.34,260.68,260.68,123.48,246.96,246.96,105.91,211.82,211.82,93.1,186.2,186.2,,,,,,
Virgin Money,Medical Only,48,Days,48,Days,60,64,152.42,304.84,304.84,132.3,264.6,264.6,124.51,249.02,249.02,106.96,213.92,213.92,93.1,186.2,186.2,,,,,,
Virgin Money,Medical Only,49,Days,49,Days,60,64,154.44,308.88,308.88,133.28,266.56,266.56,125.54,251.08,251.08,109.05,218.1,218.1,95.06,190.12,190.12,,,,,,
Virgin Money,Medical Only,50,Days,50,Days,60,64,156.46,312.92,312.92,135.24,270.48,270.48,127.6,255.2,255.2,111.15,222.3,222.3,97.02,194.04,194.04,,,,,,
Virgin Money,Medical Only,51,Days,51,Days,60,64,157.47,314.94,314.94,136.22,272.44,272.44,128.63,257.26,257.26,111.15,222.3,222.3,97.02,194.04,194.04,,,,,,
Virgin Money,Medical Only,52,Days,52,Days,60,64,160.49,320.98,320.98,138.18,276.36,276.36,130.68,261.36,261.36,113.25,226.5,226.5,98.98,197.96,197.96,,,,,,
Virgin Money,Medical Only,53,Days,53,Days,60,64,161.5,323,323,140.14,280.28,280.28,131.71,263.42,263.42,114.3,228.6,228.6,98.98,197.96,197.96,,,,,,
Virgin Money,Medical Only,54,Days,54,Days,60,64,163.52,327.04,327.04,141.12,282.24,282.24,133.77,267.54,267.54,115.35,230.7,230.7,101.92,203.84,203.84,,,,,,
Virgin Money,Medical Only,55,Days,55,Days,60,64,164.53,329.06,329.06,142.1,284.2,284.2,134.8,269.6,269.6,117.44,234.88,234.88,101.92,203.84,203.84,,,,,,
Virgin Money,Medical Only,56,Days,56,Days,60,64,167.56,335.12,335.12,144.06,288.12,288.12,135.83,271.66,271.66,118.49,236.98,236.98,102.9,205.8,205.8,,,,,,
Virgin Money,Medical Only,57,Days,57,Days,60,64,168.57,337.14,337.14,145.04,290.08,290.08,136.86,273.72,273.72,119.54,239.08,239.08,103.88,207.76,207.76,,,,,,
Virgin Money,Medical Only,58,Days,58,Days,60,64,170.59,341.18,341.18,147.98,295.96,295.96,139.94,279.88,279.88,120.59,241.18,241.18,104.86,209.72,209.72,,,,,,
Virgin Money,Medical Only,59,Days,59,Days,60,64,171.6,343.2,343.2,148.96,297.92,297.92,139.94,279.88,279.88,121.64,243.28,243.28,105.84,211.68,211.68,,,,,,
Virgin Money,Medical Only,60,Days,62,Days,60,64,174.63,349.26,349.26,150.92,301.84,301.84,142,284,284,122.69,245.38,245.38,106.82,213.64,213.64,,,,,,
Virgin Money,Medical Only,63,Days,92,Days,60,64,226.11,452.22,452.22,196,392,392,184.19,368.38,368.38,160.44,320.88,320.88,140.14,280.28,280.28,,,,,,
Virgin Money,Medical Only,93,Days,123,Days,60,64,267.49,534.98,534.98,231.28,462.56,462.56,218.15,436.3,436.3,187.7,375.4,375.4,164.64,329.28,329.28,,,,,,
Virgin Money,Medical Only,124,Days,153,Days,60,64,310.9,621.8,621.8,269.5,539,539,253.13,506.26,506.26,219.16,438.32,438.32,192.08,384.16,384.16,,,,,,
Virgin Money,Medical Only,154,Days,184,Days,60,64,350.26,700.52,700.52,302.82,605.64,605.64,286.06,572.12,572.12,247.47,494.94,494.94,216.58,433.16,433.16,,,,,,
Virgin Money,Medical Only,185,Days,215,Days,60,64,403.76,807.52,807.52,349.86,699.72,699.72,329.28,658.56,658.56,286.27,572.54,572.54,248.92,497.84,497.84,,,,,,
Virgin Money,Medical Only,216,Days,245,Days,60,64,446.15,892.3,892.3,385.14,770.28,770.28,363.24,726.48,726.48,314.58,629.16,629.16,275.38,550.76,550.76,,,,,,
Virgin Money,Medical Only,246,Days,276,Days,60,64,487.54,975.08,975.08,421.4,842.8,842.8,397.19,794.38,794.38,344.99,689.98,689.98,300.86,601.72,601.72,,,,,,
Virgin Money,Medical Only,277,Days,306,Days,60,64,527.92,1055.84,1055.84,456.68,913.36,913.36,431.15,862.3,862.3,372.25,744.5,744.5,325.36,650.72,650.72,,,,,,
Virgin Money,Medical Only,307,Days,337,Days,60,64,573.34,1146.68,1146.68,495.88,991.76,991.76,467.17,934.34,934.34,404.76,809.52,809.52,353.78,707.56,707.56,,,,,,
Virgin Money,Medical Only,338,Days,365,Days,60,64,603.62,1207.24,1207.24,521.36,1042.72,1042.72,491.86,983.72,983.72,426.78,853.56,853.56,372.4,744.8,744.8,,,,,,
Virgin Money,Medical Only,1,Days,3,Days,65,69,66.06,132.12,132.12,57.14,114.28,114.28,53.88,107.76,107.76,47.42,94.84,94.84,40.82,81.64,81.64,,,,,,
Virgin Money,Medical Only,4,Days,4,Days,65,69,66.06,132.12,132.12,57.14,114.28,114.28,53.88,107.76,107.76,47.42,94.84,94.84,40.82,81.64,81.64,,,,,,
Virgin Money,Medical Only,5,Days,5,Days,65,69,66.06,132.12,132.12,57.14,114.28,114.28,53.88,107.76,107.76,47.42,94.84,94.84,40.82,81.64,81.64,,,,,,
Virgin Money,Medical Only,6,Days,6,Days,65,69,66.06,132.12,132.12,57.14,114.28,114.28,53.88,107.76,107.76,47.42,94.84,94.84,40.82,81.64,81.64,,,,,,
Virgin Money,Medical Only,7,Days,7,Days,65,69,66.06,132.12,132.12,57.14,114.28,114.28,53.88,107.76,107.76,47.42,94.84,94.84,40.82,81.64,81.64,,,,,,
Virgin Money,Medical Only,8,Days,8,Days,65,69,67.27,134.54,134.54,59.48,118.96,118.96,55.11,110.22,110.22,47.42,94.84,94.84,41.98,83.96,83.96,,,,,,
Virgin Money,Medical Only,9,Days,9,Days,65,69,69.67,139.34,139.34,60.64,121.28,121.28,56.33,112.66,112.66,48.67,97.34,97.34,43.15,86.3,86.3,,,,,,
Virgin Money,Medical Only,10,Days,10,Days,65,69,70.87,141.74,141.74,60.64,121.28,121.28,57.56,115.12,115.12,49.91,99.82,99.82,43.15,86.3,86.3,,,,,,
Virgin Money,Medical Only,11,Days,11,Days,65,69,72.07,144.14,144.14,61.81,123.62,123.62,58.78,117.56,117.56,49.91,99.82,99.82,44.32,88.64,88.64,,,,,,
Virgin Money,Medical Only,12,Days,12,Days,65,69,73.27,146.54,146.54,62.97,125.94,125.94,58.78,117.56,117.56,51.17,102.34,102.34,45.48,90.96,90.96,,,,,,
Virgin Money,Medical Only,13,Days,13,Days,65,69,74.47,148.94,148.94,64.14,128.28,128.28,60.01,120.02,120.02,53.66,107.32,107.32,45.48,90.96,90.96,,,,,,
Virgin Money,Medical Only,14,Days,14,Days,65,69,75.68,151.36,151.36,65.31,130.62,130.62,62.45,124.9,124.9,53.66,107.32,107.32,46.65,93.3,93.3,,,,,,
Virgin Money,Medical Only,15,Days,15,Days,65,69,79.28,158.56,158.56,68.81,137.62,137.62,64.9,129.8,129.8,56.15,112.3,112.3,47.81,95.62,95.62,,,,,,
Virgin Money,Medical Only,16,Days,16,Days,65,69,81.68,163.36,163.36,71.14,142.28,142.28,66.12,132.24,132.24,57.4,114.8,114.8,50.15,100.3,100.3,,,,,,
Virgin Money,Medical Only,17,Days,17,Days,65,69,86.49,172.98,172.98,74.64,149.28,149.28,71.02,142.04,142.04,61.14,122.28,122.28,53.65,107.3,107.3,,,,,,
Virgin Money,Medical Only,18,Days,18,Days,65,69,88.89,177.78,177.78,76.97,153.94,153.94,72.25,144.5,144.5,63.64,127.28,127.28,54.81,109.62,109.62,,,,,,
Virgin Money,Medical Only,19,Days,19,Days,65,69,92.49,184.98,184.98,80.47,160.94,160.94,75.92,151.84,151.84,66.13,132.26,132.26,57.14,114.28,114.28,,,,,,
Virgin Money,Medical Only,20,Days,20,Days,65,69,93.69,187.38,187.38,81.63,163.26,163.26,75.92,151.84,151.84,66.13,132.26,132.26,57.14,114.28,114.28,,,,,,
Virgin Money,Medical Only,21,Days,21,Days,65,69,94.89,189.78,189.78,81.63,163.26,163.26,77.15,154.3,154.3,67.38,134.76,134.76,59.48,118.96,118.96,,,,,,
Virgin Money,Medical Only,22,Days,22,Days,65,69,99.7,199.4,199.4,86.3,172.6,172.6,82.05,164.1,164.1,69.87,139.74,139.74,61.81,123.62,123.62,,,,,,
Virgin Money,Medical Only,23,Days,23,Days,65,69,102.1,204.2,204.2,88.63,177.26,177.26,83.27,166.54,166.54,72.37,144.74,144.74,62.97,125.94,125.94,,,,,,
Virgin Money,Medical Only,24,Days,24,Days,65,69,104.51,209.02,209.02,90.96,181.92,181.92,85.72,171.44,171.44,74.87,149.74,149.74,64.14,128.28,128.28,,,,,,
Virgin Money,Medical Only,25,Days,25,Days,65,69,110.5,221,221,95.63,191.26,191.26,90.61,181.22,181.22,77.36,154.72,154.72,68.81,137.62,137.62,,,,,,
Virgin Money,Medical Only,26,Days,26,Days,65,69,116.51,233.02,233.02,100.29,200.58,200.58,94.29,188.58,188.58,82.36,164.72,164.72,71.14,142.28,142.28,,,,,,
Virgin Money,Medical Only,27,Days,27,Days,65,69,118.91,237.82,237.82,103.79,207.58,207.58,96.74,193.48,193.48,83.6,167.2,167.2,73.47,146.94,146.94,,,,,,
Virgin Money,Medical Only,28,Days,28,Days,65,69,124.92,249.84,249.84,107.29,214.58,214.58,101.64,203.28,203.28,87.35,174.7,174.7,76.97,153.94,153.94,,,,,,
Virgin Money,Medical Only,29,Days,29,Days,65,69,126.13,252.26,252.26,108.46,216.92,216.92,102.86,205.72,205.72,88.59,177.18,177.18,78.14,156.28,156.28,,,,,,
Virgin Money,Medical Only,30,Days,30,Days,65,69,127.32,254.64,254.64,109.62,219.24,219.24,102.86,205.72,205.72,88.59,177.18,177.18,78.14,156.28,156.28,,,,,,
Virgin Money,Medical Only,31,Days,31,Days,65,69,128.53,257.06,257.06,110.79,221.58,221.58,104.09,208.18,208.18,89.85,179.7,179.7,79.3,158.6,158.6,,,,,,
Virgin Money,Medical Only,32,Days,32,Days,65,69,128.53,257.06,257.06,110.79,221.58,221.58,104.09,208.18,208.18,89.85,179.7,179.7,79.3,158.6,158.6,,,,,,
Virgin Money,Medical Only,33,Days,33,Days,65,69,134.53,269.06,269.06,115.45,230.9,230.9,110.21,220.42,220.42,94.83,189.66,189.66,82.8,165.6,165.6,,,,,,
Virgin Money,Medical Only,34,Days,34,Days,65,69,135.73,271.46,271.46,116.62,233.24,233.24,110.21,220.42,220.42,96.08,192.16,192.16,82.8,165.6,165.6,,,,,,
Virgin Money,Medical Only,35,Days,35,Days,65,69,138.14,276.28,276.28,118.95,237.9,237.9,112.65,225.3,225.3,97.33,194.66,194.66,86.3,172.6,172.6,,,,,,
Virgin Money,Medical Only,36,Days,36,Days,65,69,140.54,281.08,281.08,122.45,244.9,244.9,115.1,230.2,230.2,98.58,197.16,197.16,87.47,174.94,174.94,,,,,,
Virgin Money,Medical Only,37,Days,37,Days,65,69,141.74,283.48,283.48,123.62,247.24,247.24,115.1,230.2,230.2,101.08,202.16,202.16,87.47,174.94,174.94,,,,,,
Virgin Money,Medical Only,38,Days,38,Days,65,69,146.55,293.1,293.1,125.95,251.9,251.9,120,240,240,103.57,207.14,207.14,89.8,179.6,179.6,,,,,,
Virgin Money,Medical Only,39,Days,39,Days,65,69,147.74,295.48,295.48,127.12,254.24,254.24,121.23,242.46,242.46,104.82,209.64,209.64,90.96,181.92,181.92,,,,,,
Virgin Money,Medical Only,40,Days,40,Days,65,69,150.15,300.3,300.3,130.61,261.22,261.22,122.45,244.9,244.9,106.07,212.14,212.14,92.13,184.26,184.26,,,,,,
Virgin Money,Medical Only,41,Days,41,Days,65,69,158.55,317.1,317.1,136.45,272.9,272.9,129.8,259.6,259.6,112.31,224.62,224.62,97.96,195.92,195.92,,,,,,
Virgin Money,Medical Only,42,Days,42,Days,65,69,163.37,326.74,326.74,141.11,282.22,282.22,132.25,264.5,264.5,114.8,229.6,229.6,100.29,200.58,200.58,,,,,,
Virgin Money,Medical Only,43,Days,43,Days,65,69,169.36,338.72,338.72,145.78,291.56,291.56,138.37,276.74,276.74,121.04,242.08,242.08,104.96,209.92,209.92,,,,,,
Virgin Money,Medical Only,44,Days,44,Days,65,69,171.77,343.54,343.54,148.11,296.22,296.22,139.59,279.18,279.18,121.04,242.08,242.08,106.12,212.24,212.24,,,,,,
Virgin Money,Medical Only,45,Days,45,Days,65,69,175.37,350.74,350.74,151.61,303.22,303.22,143.27,286.54,286.54,123.54,247.08,247.08,108.46,216.92,216.92,,,,,,
Virgin Money,Medical Only,46,Days,46,Days,65,69,177.77,355.54,355.54,153.94,307.88,307.88,144.49,288.98,288.98,126.03,252.06,252.06,109.62,219.24,219.24,,,,,,
Virgin Money,Medical Only,47,Days,47,Days,65,69,180.18,360.36,360.36,155.1,310.2,310.2,146.94,293.88,293.88,126.03,252.06,252.06,110.79,221.58,221.58,,,,,,
Virgin Money,Medical Only,48,Days,48,Days,65,69,181.38,362.76,362.76,157.44,314.88,314.88,148.17,296.34,296.34,127.28,254.56,254.56,110.79,221.58,221.58,,,,,,
Virgin Money,Medical Only,49,Days,49,Days,65,69,183.78,367.56,367.56,158.6,317.2,317.2,149.39,298.78,298.78,129.77,259.54,259.54,113.12,226.24,226.24,,,,,,
Virgin Money,Medical Only,50,Days,50,Days,65,69,186.18,372.36,372.36,160.94,321.88,321.88,151.84,303.68,303.68,132.27,264.54,264.54,115.45,230.9,230.9,,,,,,
Virgin Money,Medical Only,51,Days,51,Days,65,69,187.39,374.78,374.78,162.1,324.2,324.2,153.07,306.14,306.14,132.27,264.54,264.54,115.45,230.9,230.9,,,,,,
Virgin Money,Medical Only,52,Days,52,Days,65,69,190.99,381.98,381.98,164.43,328.86,328.86,155.52,311.04,311.04,134.77,269.54,269.54,117.79,235.58,235.58,,,,,,
Virgin Money,Medical Only,53,Days,53,Days,65,69,192.19,384.38,384.38,166.77,333.54,333.54,156.74,313.48,313.48,136.01,272.02,272.02,117.79,235.58,235.58,,,,,,
Virgin Money,Medical Only,54,Days,54,Days,65,69,194.59,389.18,389.18,167.93,335.86,335.86,159.19,318.38,318.38,137.26,274.52,274.52,121.28,242.56,242.56,,,,,,
Virgin Money,Medical Only,55,Days,55,Days,65,69,195.79,391.58,391.58,169.1,338.2,338.2,160.41,320.82,320.82,139.76,279.52,279.52,121.28,242.56,242.56,,,,,,
Virgin Money,Medical Only,56,Days,56,Days,65,69,199.4,398.8,398.8,171.43,342.86,342.86,161.63,323.26,323.26,141,282,282,122.45,244.9,244.9,,,,,,
Virgin Money,Medical Only,57,Days,57,Days,65,69,200.6,401.2,401.2,172.6,345.2,345.2,162.86,325.72,325.72,142.26,284.52,284.52,123.62,247.24,247.24,,,,,,
Virgin Money,Medical Only,58,Days,58,Days,65,69,203,406,406,176.1,352.2,352.2,166.53,333.06,333.06,143.5,287,287,124.78,249.56,249.56,,,,,,
Virgin Money,Medical Only,59,Days,59,Days,65,69,204.2,408.4,408.4,177.26,354.52,354.52,166.53,333.06,333.06,144.75,289.5,289.5,125.95,251.9,251.9,,,,,,
Virgin Money,Medical Only,60,Days,62,Days,65,69,207.81,415.62,415.62,179.59,359.18,359.18,168.98,337.96,337.96,146,292,292,127.12,254.24,254.24,,,,,,
Virgin Money,Medical Only,63,Days,92,Days,65,69,269.07,538.14,538.14,233.24,466.48,466.48,219.19,438.38,438.38,190.91,381.82,381.82,166.77,333.54,333.54,,,,,,
Virgin Money,Medical Only,93,Days,123,Days,65,69,318.31,636.62,636.62,275.22,550.44,550.44,259.59,519.18,519.18,223.36,446.72,446.72,195.92,391.84,391.84,,,,,,
Virgin Money,Medical Only,124,Days,153,Days,65,69,369.97,739.94,739.94,320.71,641.42,641.42,301.23,602.46,602.46,260.8,521.6,521.6,228.58,457.16,457.16,,,,,,
Virgin Money,Medical Only,154,Days,184,Days,65,69,416.81,833.62,833.62,360.36,720.72,720.72,340.41,680.82,680.82,294.49,588.98,588.98,257.73,515.46,515.46,,,,,,
Virgin Money,Medical Only,185,Days,215,Days,65,69,480.47,960.94,960.94,416.33,832.66,832.66,391.84,783.68,783.68,340.66,681.32,681.32,296.21,592.42,592.42,,,,,,
Virgin Money,Medical Only,216,Days,245,Days,65,69,530.92,1061.84,1061.84,458.32,916.64,916.64,432.25,864.5,864.5,374.35,748.7,748.7,327.7,655.4,655.4,,,,,,
Virgin Money,Medical Only,246,Days,276,Days,65,69,580.17,1160.34,1160.34,501.47,1002.94,1002.94,472.66,945.32,945.32,410.54,821.08,821.08,358.02,716.04,716.04,,,,,,
Virgin Money,Medical Only,277,Days,306,Days,65,69,628.22,1256.44,1256.44,543.45,1086.9,1086.9,513.07,1026.14,1026.14,442.98,885.96,885.96,387.18,774.36,774.36,,,,,,
Virgin Money,Medical Only,307,Days,337,Days,65,69,682.28,1364.56,1364.56,590.1,1180.2,1180.2,555.92,1111.84,1111.84,481.66,963.32,963.32,421,842,842,,,,,,
Virgin Money,Medical Only,338,Days,365,Days,65,69,718.31,1436.62,1436.62,620.42,1240.84,1240.84,585.31,1170.62,1170.62,507.87,1015.74,1015.74,443.16,886.32,886.32,,,,,,
Virgin Money,Medical Only,1,Days,3,Days,70,74,103.93,207.86,207.86,91.09,182.18,182.18,83.88,167.76,167.76,74.98,149.96,149.96,63.06,126.12,126.12,,,,,,
Virgin Money,Medical Only,4,Days,4,Days,70,74,103.93,207.86,207.86,91.09,182.18,182.18,83.88,167.76,167.76,74.98,149.96,149.96,63.06,126.12,126.12,,,,,,
Virgin Money,Medical Only,5,Days,5,Days,70,74,103.93,207.86,207.86,91.09,182.18,182.18,83.88,167.76,167.76,74.98,149.96,149.96,63.06,126.12,126.12,,,,,,
Virgin Money,Medical Only,6,Days,6,Days,70,74,103.93,207.86,207.86,91.09,182.18,182.18,83.88,167.76,167.76,74.98,149.96,149.96,63.06,126.12,126.12,,,,,,
Virgin Money,Medical Only,7,Days,7,Days,70,74,103.93,207.86,207.86,91.09,182.18,182.18,83.88,167.76,167.76,74.98,149.96,149.96,63.06,126.12,126.12,,,,,,
Virgin Money,Medical Only,8,Days,8,Days,70,74,106.81,213.62,213.62,92.49,184.98,184.98,86.82,173.64,173.64,74.98,149.96,149.96,65.87,131.74,131.74,,,,,,
Virgin Money,Medical Only,9,Days,9,Days,70,74,108.26,216.52,216.52,95.3,190.6,190.6,88.29,176.58,176.58,76.48,152.96,152.96,67.27,134.54,134.54,,,,,,
Virgin Money,Medical Only,10,Days,10,Days,70,74,111.14,222.28,222.28,95.3,190.6,190.6,91.23,182.46,182.46,79.48,158.96,158.96,67.27,134.54,134.54,,,,,,
Virgin Money,Medical Only,11,Days,11,Days,70,74,112.59,225.18,225.18,96.7,193.4,193.4,92.7,185.4,185.4,79.48,158.96,158.96,70.07,140.14,140.14,,,,,,
Virgin Money,Medical Only,12,Days,12,Days,70,74,115.47,230.94,230.94,99.5,199,199,92.7,185.4,185.4,80.98,161.96,161.96,71.47,142.94,142.94,,,,,,
Virgin Money,Medical Only,13,Days,13,Days,70,74,116.91,233.82,233.82,100.9,201.8,201.8,95.65,191.3,191.3,83.98,167.96,167.96,71.47,142.94,142.94,,,,,,
Virgin Money,Medical Only,14,Days,14,Days,70,74,119.81,239.62,239.62,103.7,207.4,207.4,97.12,194.24,194.24,83.98,167.96,167.96,74.27,148.54,148.54,,,,,,
Virgin Money,Medical Only,15,Days,15,Days,70,74,124.14,248.28,248.28,107.91,215.82,215.82,101.53,203.06,203.06,88.47,176.94,176.94,75.68,151.36,151.36,,,,,,
Virgin Money,Medical Only,16,Days,16,Days,70,74,128.47,256.94,256.94,112.11,224.22,224.22,104.48,208.96,208.96,89.97,179.94,179.94,78.48,156.96,156.96,,,,,,
Virgin Money,Medical Only,17,Days,17,Days,70,74,137.13,274.26,274.26,117.72,235.44,235.44,110.36,220.72,220.72,97.47,194.94,194.94,84.08,168.16,168.16,,,,,,
Virgin Money,Medical Only,18,Days,18,Days,70,74,138.57,277.14,277.14,120.52,241.04,241.04,113.31,226.62,226.62,98.97,197.94,197.94,86.89,173.78,173.78,,,,,,
Virgin Money,Medical Only,19,Days,19,Days,70,74,145.78,291.56,291.56,126.13,252.26,252.26,119.19,238.38,238.38,103.47,206.94,206.94,91.09,182.18,182.18,,,,,,
Virgin Money,Medical Only,20,Days,20,Days,70,74,147.24,294.48,294.48,128.93,257.86,257.86,119.19,238.38,238.38,103.47,206.94,206.94,91.09,182.18,182.18,,,,,,
Virgin Money,Medical Only,21,Days,21,Days,70,74,150.12,300.24,300.24,128.93,257.86,257.86,122.13,244.26,244.26,106.47,212.94,212.94,92.49,184.98,184.98,,,,,,
