POLICY,,DURATION (DAYS),,,,AGE GROUP,,PRICING (2 DECIMAL PLACES MAXIMUM),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSURER NAME,POLICY NAME,MINIMUM VALUE,UNIT,MAXIMUM VALUE,UNIT,AGE MINIMUM,AGE MAXIMUM,,REGION 1,,,REGION 2,,,REGION 3,,,REGION 4,,,REGION 5,,,REGION 6,,,REGION 7,
,,,,,,,,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY
Virgin Money,Comprehensive,216,Days,245,Days,75,79,2040.55,4081.10,4081.10,1762.17,3524.34,3524.34,1663.19,3326.38,3326.38,1442.82,2885.64,2885.64,1289.54,2579.08,2579.08,,,,,,
Virgin Money,Comprehensive,246,Days,276,Days,75,79,2233.41,4466.82,4466.82,1929.78,3859.56,3859.56,1821.74,3643.48,3643.48,1580.15,3160.30,3160.30,1410.34,2820.68,2820.68,,,,,,
Virgin Money,Comprehensive,277,Days,306,Days,75,79,2418.49,4836.98,4836.98,2089.84,4179.68,4179.68,1973.95,3947.90,3947.90,1707.79,3415.58,3415.58,1526.61,3053.22,3053.22,,,,,,
Virgin Money,Comprehensive,307,Days,337,Days,75,79,2625.35,5250.70,5250.70,2268.02,4536.04,4536.04,2140.43,4280.86,4280.86,1856.44,3712.88,3712.88,1657.98,3315.96,3315.96,,,,,,
Virgin Money,Comprehensive,338,Days,365,Days,75,79,2763.77,5527.54,5527.54,2387.31,4774.62,4774.62,2253.00,4506.00,4506.00,1953.38,3906.76,3906.76,1742.54,3485.08,3485.08,,,,,,
Virgin Money,Comprehensive,1,Days,3,Days,80,89,260.55,521.10,521.10,225.76,451.52,451.52,212.77,425.54,425.54,184.81,369.62,369.62,164.56,329.12,329.12,,,,,,
Virgin Money,Comprehensive,4,Days,4,Days,80,89,264.75,529.50,529.50,229.84,459.68,459.68,217.06,434.12,434.12,189.18,378.36,378.36,168.64,337.28,337.28,,,,,,
Virgin Money,Comprehensive,5,Days,5,Days,80,89,273.16,546.32,546.32,233.92,467.84,467.84,221.34,442.68,442.68,193.54,387.08,387.08,172.72,345.44,345.44,,,,,,
Virgin Money,Comprehensive,6,Days,6,Days,80,89,336.19,672.38,672.38,291.04,582.08,582.08,274.18,548.36,548.36,238.65,477.30,477.30,210.80,421.60,421.60,,,,,,
Virgin Money,Comprehensive,7,Days,7,Days,80,89,340.39,680.78,680.78,295.12,590.24,590.24,278.46,556.92,556.92,241.56,483.12,483.12,214.88,429.76,429.76,,,,,,
Virgin Money,Comprehensive,8,Days,8,Days,80,89,343.20,686.40,686.40,295.12,590.24,590.24,281.32,562.64,562.64,243.02,486.04,486.04,218.96,437.92,437.92,,,,,,
Virgin Money,Comprehensive,9,Days,9,Days,80,89,351.60,703.20,703.20,303.28,606.56,606.56,285.60,571.20,571.20,250.29,500.58,500.58,223.04,446.08,446.08,,,,,,
Virgin Money,Comprehensive,10,Days,10,Days,80,89,360.01,720.02,720.02,310.08,620.16,620.16,294.17,588.34,588.34,254.66,509.32,509.32,225.76,451.52,451.52,,,,,,
Virgin Money,Comprehensive,11,Days,11,Days,80,89,371.21,742.42,742.42,322.32,644.64,644.64,302.74,605.48,605.48,261.94,523.88,523.88,233.92,467.84,467.84,,,,,,
Virgin Money,Comprehensive,12,Days,12,Days,80,89,383.82,767.64,767.64,330.48,660.96,660.96,314.16,628.32,628.32,270.67,541.34,541.34,242.08,484.16,484.16,,,,,,
Virgin Money,Comprehensive,13,Days,13,Days,80,89,386.62,773.24,773.24,333.20,666.40,666.40,314.16,628.32,628.32,275.03,550.06,550.06,244.80,489.60,489.60,,,,,,
Virgin Money,Comprehensive,14,Days,14,Days,80,89,395.03,790.06,790.06,341.36,682.72,682.72,322.73,645.46,645.46,279.40,558.80,558.80,248.88,497.76,497.76,,,,,,
Virgin Money,Comprehensive,15,Days,15,Days,80,89,410.43,820.86,820.86,356.32,712.64,712.64,334.15,668.30,668.30,291.04,582.08,582.08,261.12,522.24,522.24,,,,,,
Virgin Money,Comprehensive,16,Days,16,Days,80,89,423.04,846.08,846.08,364.48,728.96,728.96,347.00,694.00,694.00,299.77,599.54,599.54,267.92,535.84,535.84,,,,,,
Virgin Money,Comprehensive,17,Days,17,Days,80,89,449.66,899.32,899.32,387.60,775.20,775.20,367.00,734.00,734.00,320.14,640.28,640.28,284.24,568.48,568.48,,,,,,
Virgin Money,Comprehensive,18,Days,18,Days,80,89,462.26,924.52,924.52,398.48,796.96,796.96,378.42,756.84,756.84,328.88,657.76,657.76,291.04,582.08,582.08,,,,,,
Virgin Money,Comprehensive,19,Days,19,Days,80,89,481.88,963.76,963.76,417.52,835.04,835.04,394.13,788.26,788.26,340.52,681.04,681.04,303.28,606.56,606.56,,,,,,
Virgin Money,Comprehensive,20,Days,20,Days,80,89,486.08,972.16,972.16,417.52,835.04,835.04,394.13,788.26,788.26,344.88,689.76,689.76,307.36,614.72,614.72,,,,,,
Virgin Money,Comprehensive,21,Days,21,Days,80,89,497.28,994.56,994.56,429.76,859.52,859.52,406.98,813.96,813.96,353.61,707.22,707.22,314.16,628.32,628.32,,,,,,
Virgin Money,Comprehensive,22,Days,22,Days,80,89,516.90,1033.80,1033.80,448.80,897.60,897.60,422.69,845.38,845.38,365.26,730.52,730.52,326.40,652.80,652.80,,,,,,
Virgin Money,Comprehensive,23,Days,23,Days,80,89,533.70,1067.40,1067.40,459.68,919.36,919.36,435.54,871.08,871.08,376.90,753.80,753.80,337.28,674.56,674.56,,,,,,
Virgin Money,Comprehensive,24,Days,24,Days,80,89,544.91,1089.82,1089.82,471.92,943.84,943.84,442.68,885.36,885.36,385.63,771.26,771.26,345.44,690.88,690.88,,,,,,
Virgin Money,Comprehensive,25,Days,25,Days,80,89,572.93,1145.86,1145.86,495.04,990.08,990.08,466.96,933.92,933.92,406.00,812.00,812.00,360.40,720.80,720.80,,,,,,
Virgin Money,Comprehensive,26,Days,26,Days,80,89,603.74,1207.48,1207.48,522.24,1044.48,1044.48,491.23,982.46,982.46,426.37,852.74,852.74,379.44,758.88,758.88,,,,,,
Virgin Money,Comprehensive,27,Days,27,Days,80,89,620.55,1241.10,1241.10,537.20,1074.40,1074.40,506.94,1013.88,1013.88,439.47,878.94,878.94,391.68,783.36,783.36,,,,,,
Virgin Money,Comprehensive,28,Days,28,Days,80,89,644.37,1288.74,1288.74,556.24,1112.48,1112.48,524.08,1048.16,1048.16,455.48,910.96,910.96,406.64,813.28,813.28,,,,,,
Virgin Money,Comprehensive,29,Days,29,Days,80,89,655.57,1311.14,1311.14,567.12,1134.24,1134.24,535.50,1071.00,1071.00,464.21,928.42,928.42,414.80,829.60,829.60,,,,,,
Virgin Money,Comprehensive,30,Days,30,Days,80,89,668.18,1336.36,1336.36,575.28,1150.56,1150.56,542.64,1085.28,1085.28,471.48,942.96,942.96,421.60,843.20,843.20,,,,,,
Virgin Money,Comprehensive,31,Days,31,Days,80,89,673.78,1347.56,1347.56,582.08,1164.16,1164.16,545.50,1091.00,1091.00,477.31,954.62,954.62,424.32,848.64,848.64,,,,,,
Virgin Money,Comprehensive,32,Days,32,Days,80,89,677.99,1355.98,1355.98,590.24,1180.48,1180.48,552.64,1105.28,1105.28,483.13,966.26,966.26,428.40,856.80,856.80,,,,,,
Virgin Money,Comprehensive,33,Days,33,Days,80,89,693.40,1386.80,1386.80,601.12,1202.24,1202.24,566.92,1133.84,1133.84,490.40,980.80,980.80,435.20,870.40,870.40,,,,,,
Virgin Money,Comprehensive,34,Days,34,Days,80,89,703.20,1406.40,1406.40,606.56,1213.12,1213.12,571.20,1142.40,1142.40,496.22,992.44,992.44,444.72,889.44,889.44,,,,,,
Virgin Money,Comprehensive,35,Days,35,Days,80,89,718.61,1437.22,1437.22,621.52,1243.04,1243.04,588.34,1176.68,1176.68,509.32,1018.64,1018.64,452.88,905.76,905.76,,,,,,
Virgin Money,Comprehensive,36,Days,36,Days,80,89,735.42,1470.84,1470.84,636.48,1272.96,1272.96,599.76,1199.52,1199.52,516.60,1033.20,1033.20,463.76,927.52,927.52,,,,,,
Virgin Money,Comprehensive,37,Days,37,Days,80,89,742.42,1484.84,1484.84,640.56,1281.12,1281.12,604.04,1208.08,1208.08,525.33,1050.66,1050.66,467.84,935.68,935.68,,,,,,
Virgin Money,Comprehensive,38,Days,38,Days,80,89,757.83,1515.66,1515.66,655.52,1311.04,1311.04,619.75,1239.50,1239.50,536.97,1073.94,1073.94,480.08,960.16,960.16,,,,,,
Virgin Money,Comprehensive,39,Days,39,Days,80,89,770.44,1540.88,1540.88,667.76,1335.52,1335.52,628.32,1256.64,1256.64,545.70,1091.40,1091.40,486.88,973.76,973.76,,,,,,
Virgin Money,Comprehensive,40,Days,40,Days,80,89,785.85,1571.70,1571.70,678.64,1357.28,1357.28,639.74,1279.48,1279.48,554.43,1108.86,1108.86,495.04,990.08,990.08,,,,,,
Virgin Money,Comprehensive,41,Days,41,Days,80,89,825.07,1650.14,1650.14,714.00,1428.00,1428.00,672.59,1345.18,1345.18,582.08,1164.16,1164.16,522.24,1044.48,1044.48,,,,,,
Virgin Money,Comprehensive,42,Days,42,Days,80,89,848.88,1697.76,1697.76,733.04,1466.08,1466.08,692.58,1385.16,1385.16,599.54,1199.08,1199.08,537.20,1074.40,1074.40,,,,,,
Virgin Money,Comprehensive,43,Days,43,Days,80,89,881.10,1762.20,1762.20,758.88,1517.76,1517.76,716.86,1433.72,1433.72,624.28,1248.56,1248.56,556.24,1112.48,1112.48,,,,,,
Virgin Money,Comprehensive,44,Days,44,Days,80,89,892.31,1784.62,1784.62,771.12,1542.24,1542.24,728.28,1456.56,1456.56,631.56,1263.12,1263.12,564.40,1128.80,1128.80,,,,,,
Virgin Money,Comprehensive,45,Days,45,Days,80,89,911.92,1823.84,1823.84,790.16,1580.32,1580.32,745.42,1490.84,1490.84,644.65,1289.30,1289.30,575.28,1150.56,1150.56,,,,,,
Virgin Money,Comprehensive,46,Days,46,Days,80,89,924.53,1849.06,1849.06,798.32,1596.64,1596.64,752.56,1505.12,1505.12,651.93,1303.86,1303.86,583.44,1166.88,1166.88,,,,,,
Virgin Money,Comprehensive,47,Days,47,Days,80,89,935.73,1871.46,1871.46,809.20,1618.40,1618.40,765.41,1530.82,1530.82,660.66,1321.32,1321.32,590.24,1180.48,1180.48,,,,,,
Virgin Money,Comprehensive,48,Days,48,Days,80,89,944.14,1888.28,1888.28,817.36,1634.72,1634.72,769.69,1539.38,1539.38,669.39,1338.78,1338.78,594.32,1188.64,1188.64,,,,,,
Virgin Money,Comprehensive,49,Days,49,Days,80,89,955.35,1910.70,1910.70,824.16,1648.32,1648.32,781.12,1562.24,1562.24,676.67,1353.34,1353.34,602.48,1204.96,1204.96,,,,,,
Virgin Money,Comprehensive,50,Days,50,Days,80,89,967.95,1935.90,1935.90,836.40,1672.80,1672.80,789.68,1579.36,1579.36,685.40,1370.80,1370.80,609.28,1218.56,1218.56,,,,,,
Virgin Money,Comprehensive,51,Days,51,Days,80,89,979.16,1958.32,1958.32,847.28,1694.56,1694.56,796.82,1593.64,1593.64,694.13,1388.26,1388.26,617.44,1234.88,1234.88,,,,,,
Virgin Money,Comprehensive,52,Days,52,Days,80,89,987.56,1975.12,1975.12,855.44,1710.88,1710.88,805.39,1610.78,1610.78,697.04,1394.08,1394.08,625.60,1251.20,1251.20,,,,,,
Virgin Money,Comprehensive,53,Days,53,Days,80,89,998.77,1997.54,1997.54,863.60,1727.20,1727.20,813.96,1627.92,1627.92,705.77,1411.54,1411.54,628.32,1256.64,1256.64,,,,,,
Virgin Money,Comprehensive,54,Days,54,Days,80,89,1011.38,2022.76,2022.76,874.48,1748.96,1748.96,825.38,1650.76,1650.76,714.50,1429.00,1429.00,636.48,1272.96,1272.96,,,,,,
Virgin Money,Comprehensive,55,Days,55,Days,80,89,1019.78,2039.56,2039.56,882.64,1765.28,1765.28,829.67,1659.34,1659.34,718.87,1437.74,1437.74,644.64,1289.28,1289.28,,,,,,
Virgin Money,Comprehensive,56,Days,56,Days,80,89,1030.99,2061.98,2061.98,889.44,1778.88,1778.88,841.09,1682.18,1682.18,726.14,1452.28,1452.28,651.44,1302.88,1302.88,,,,,,
Virgin Money,Comprehensive,57,Days,57,Days,80,89,1042.20,2084.40,2084.40,901.68,1803.36,1803.36,849.66,1699.32,1699.32,739.24,1478.48,1478.48,659.60,1319.20,1319.20,,,,,,
Virgin Money,Comprehensive,58,Days,58,Days,80,89,1054.80,2109.60,2109.60,912.56,1825.12,1825.12,861.08,1722.16,1722.16,746.52,1493.04,1493.04,667.76,1335.52,1335.52,,,,,,
Virgin Money,Comprehensive,59,Days,59,Days,80,89,1063.21,2126.42,2126.42,916.64,1833.28,1833.28,865.37,1730.74,1730.74,750.88,1501.76,1501.76,671.84,1343.68,1343.68,,,,,,
Virgin Money,Comprehensive,60,Days,62,Days,80,89,1074.41,2148.82,2148.82,927.52,1855.04,1855.04,878.22,1756.44,1756.44,759.61,1519.22,1519.22,678.64,1357.28,1357.28,,,,,,
Virgin Money,Comprehensive,63,Days,92,Days,80,89,1398.00,2796.00,2796.00,1207.68,2415.36,2415.36,1139.54,2279.08,2279.08,989.54,1979.08,1979.08,882.64,1765.28,1765.28,,,,,,
Virgin Money,Comprehensive,93,Days,123,Days,80,89,1655.75,3311.50,3311.50,1430.72,2861.44,2861.44,1349.46,2698.92,2698.92,1169.98,2339.96,2339.96,1043.12,2086.24,2086.24,,,,,,
Virgin Money,Comprehensive,124,Days,153,Days,80,89,1927.50,3855.00,3855.00,1664.64,3329.28,3329.28,1570.80,3141.60,3141.60,1362.07,2724.14,2724.14,1215.84,2431.68,2431.68,,,,,,
Virgin Money,Comprehensive,154,Days,184,Days,80,89,2168.44,4336.88,4336.88,1875.44,3750.88,3750.88,1767.86,3535.72,3535.72,1530.87,3061.74,3061.74,1369.52,2739.04,2739.04,,,,,,
Virgin Money,Comprehensive,185,Days,215,Days,80,89,2496.23,4992.46,4992.46,2155.60,4311.20,4311.20,2037.76,4075.52,4075.52,1765.16,3530.32,3530.32,1576.24,3152.48,3152.48,,,,,,
Virgin Money,Comprehensive,216,Days,245,Days,80,89,2756.77,5513.54,5513.54,2381.36,4762.72,4762.72,2247.67,4495.34,4495.34,1949.97,3899.94,3899.94,1740.80,3481.60,3481.60,,,,,,
Virgin Money,Comprehensive,246,Days,276,Days,80,89,3017.32,6034.64,6034.64,2608.48,5216.96,5216.96,2460.44,4920.88,4920.88,2133.32,4266.64,4266.64,1906.72,3813.44,3813.44,,,,,,
Virgin Money,Comprehensive,277,Days,306,Days,80,89,3266.67,6533.34,6533.34,2823.36,5646.72,5646.72,2666.08,5332.16,5332.16,2306.49,4612.98,4612.98,2063.12,4126.24,4126.24,,,,,,
Virgin Money,Comprehensive,307,Days,337,Days,80,89,3546.83,7093.66,7093.66,3064.08,6128.16,6128.16,2891.70,5783.40,5783.40,2507.31,5014.62,5014.62,2239.92,4479.84,4479.84,,,,,,
Virgin Money,Comprehensive,338,Days,365,Days,80,89,3733.13,7466.26,7466.26,3225.92,6451.84,6451.84,3044.50,6089.00,6089.00,2638.28,5276.56,5276.56,2354.16,4708.32,4708.32,,,,,,
Virgin Money,Comprehensive,1,Days,3,Days,90,N/A,286.09,572.18,572.18,249.60,499.20,499.20,235.20,470.40,470.40,204.07,408.14,408.14,181.76,363.52,363.52,,,,,,
Virgin Money,Comprehensive,4,Days,4,Days,90,N/A,291.37,582.74,582.74,252.16,504.32,504.32,239.23,478.46,478.46,206.81,413.62,413.62,185.60,371.20,371.20,,,,,,
Virgin Money,Comprehensive,5,Days,5,Days,90,N/A,299.28,598.56,598.56,257.28,514.56,514.56,243.26,486.52,486.52,212.29,424.58,424.58,190.72,381.44,381.44,,,,,,
Virgin Money,Comprehensive,6,Days,6,Days,90,N/A,369.15,738.30,738.30,320.00,640.00,640.00,301.06,602.12,602.12,261.59,523.18,523.18,231.68,463.36,463.36,,,,,,
Virgin Money,Comprehensive,7,Days,7,Days,90,N/A,373.11,746.22,746.22,325.12,650.24,650.24,305.09,610.18,610.18,265.70,531.40,531.40,235.52,471.04,471.04,,,,,,
Virgin Money,Comprehensive,8,Days,8,Days,90,N/A,378.38,756.76,756.76,327.68,655.36,655.36,309.12,618.24,618.24,267.07,534.14,534.14,240.64,481.28,481.28,,,,,,
Virgin Money,Comprehensive,9,Days,9,Days,90,N/A,386.29,772.58,772.58,332.80,665.60,665.60,314.50,629.00,629.00,275.29,550.58,550.58,244.48,488.96,488.96,,,,,,
Virgin Money,Comprehensive,10,Days,10,Days,90,N/A,395.52,791.04,791.04,341.76,683.52,683.52,323.90,647.80,647.80,279.40,558.80,558.80,249.60,499.20,499.20,,,,,,
Virgin Money,Comprehensive,11,Days,11,Days,90,N/A,407.39,814.78,814.78,353.28,706.56,706.56,331.97,663.94,663.94,288.99,577.98,577.98,257.28,514.56,514.56,,,,,,
Virgin Money,Comprehensive,12,Days,12,Days,90,N/A,421.89,843.78,843.78,362.24,724.48,724.48,345.41,690.82,690.82,297.20,594.40,594.40,266.24,532.48,532.48,,,,,,
Virgin Money,Comprehensive,13,Days,13,Days,90,N/A,424.52,849.04,849.04,367.36,734.72,734.72,345.41,690.82,690.82,302.68,605.36,605.36,270.08,540.16,540.16,,,,,,
Virgin Money,Comprehensive,14,Days,14,Days,90,N/A,433.75,867.50,867.50,375.04,750.08,750.08,353.47,706.94,706.94,306.79,613.58,613.58,273.92,547.84,547.84,,,,,,
Virgin Money,Comprehensive,15,Days,15,Days,90,N/A,450.89,901.78,901.78,391.68,783.36,783.36,368.26,736.52,736.52,320.49,640.98,640.98,286.72,573.44,573.44,,,,,,
Virgin Money,Comprehensive,16,Days,16,Days,90,N/A,465.40,930.80,930.80,400.64,801.28,801.28,380.35,760.70,760.70,330.07,660.14,660.14,294.40,588.80,588.80,,,,,,
Virgin Money,Comprehensive,17,Days,17,Days,90,N/A,494.40,988.80,988.80,426.24,852.48,852.48,403.20,806.40,806.40,351.99,703.98,703.98,311.04,622.08,622.08,,,,,,
Virgin Money,Comprehensive,18,Days,18,Days,90,N/A,507.58,1015.16,1015.16,437.76,875.52,875.52,415.30,830.60,830.60,360.20,720.40,720.40,320.00,640.00,640.00,,,,,,
Virgin Money,Comprehensive,19,Days,19,Days,90,N/A,528.68,1057.36,1057.36,459.52,919.04,919.04,432.77,865.54,865.54,375.27,750.54,750.54,332.80,665.60,665.60,,,,,,
Virgin Money,Comprehensive,20,Days,20,Days,90,N/A,533.95,1067.90,1067.90,459.52,919.04,919.04,432.77,865.54,865.54,378.01,756.02,756.02,336.64,673.28,673.28,,,,,,
Virgin Money,Comprehensive,21,Days,21,Days,90,N/A,547.14,1094.28,1094.28,471.04,942.08,942.08,447.55,895.10,895.10,387.60,775.20,775.20,345.60,691.20,691.20,,,,,,
Virgin Money,Comprehensive,22,Days,22,Days,90,N/A,568.23,1136.46,1136.46,492.80,985.60,985.60,465.02,930.04,930.04,401.29,802.58,802.58,358.40,716.80,716.80,,,,,,
Virgin Money,Comprehensive,23,Days,23,Days,90,N/A,586.69,1173.38,1173.38,505.60,1011.20,1011.20,477.12,954.24,954.24,414.99,829.98,829.98,371.20,742.40,742.40,,,,,,
Virgin Money,Comprehensive,24,Days,24,Days,90,N/A,598.55,1197.10,1197.10,518.40,1036.80,1036.80,486.53,973.06,973.06,423.21,846.42,846.42,378.88,757.76,757.76,,,,,,
Virgin Money,Comprehensive,25,Days,25,Days,90,N/A,630.20,1260.40,1260.40,544.00,1088.00,1088.00,513.41,1026.82,1026.82,446.49,892.98,892.98,395.52,791.04,791.04,,,,,,
Virgin Money,Comprehensive,26,Days,26,Days,90,N/A,664.47,1328.94,1328.94,572.16,1144.32,1144.32,538.94,1077.88,1077.88,468.40,936.80,936.80,417.28,834.56,834.56,,,,,,
Virgin Money,Comprehensive,27,Days,27,Days,90,N/A,681.61,1363.22,1363.22,590.08,1180.16,1180.16,557.76,1115.52,1115.52,483.47,966.94,966.94,430.08,860.16,860.16,,,,,,
Virgin Money,Comprehensive,28,Days,28,Days,90,N/A,704.03,1408.06,1408.06,608.00,1216.00,1216.00,571.20,1142.40,1142.40,497.16,994.32,994.32,442.88,885.76,885.76,,,,,,
Virgin Money,Comprehensive,29,Days,29,Days,90,N/A,719.85,1439.70,1439.70,623.36,1246.72,1246.72,588.67,1177.34,1177.34,509.49,1018.98,1018.98,454.40,908.80,908.80,,,,,,
Virgin Money,Comprehensive,30,Days,30,Days,90,N/A,733.03,1466.06,1466.06,632.32,1264.64,1264.64,598.08,1196.16,1196.16,519.08,1038.16,1038.16,463.36,926.72,926.72,,,,,,
Virgin Money,Comprehensive,31,Days,31,Days,90,N/A,738.30,1476.60,1476.60,637.44,1274.88,1274.88,603.46,1206.92,1206.92,524.56,1049.12,1049.12,467.20,934.40,934.40,,,,,,
Virgin Money,Comprehensive,32,Days,32,Days,90,N/A,746.21,1492.42,1492.42,645.12,1290.24,1290.24,610.18,1220.36,1220.36,528.67,1057.34,1057.34,472.32,944.64,944.64,,,,,,
Virgin Money,Comprehensive,33,Days,33,Days,90,N/A,763.35,1526.70,1526.70,661.76,1323.52,1323.52,623.62,1247.24,1247.24,540.99,1081.98,1081.98,480.00,960.00,960.00,,,,,,
Virgin Money,Comprehensive,34,Days,34,Days,90,N/A,772.58,1545.16,1545.16,665.60,1331.20,1331.20,627.65,1255.30,1255.30,546.47,1092.94,1092.94,488.96,977.92,977.92,,,,,,
Virgin Money,Comprehensive,35,Days,35,Days,90,N/A,789.72,1579.44,1579.44,682.24,1364.48,1364.48,645.12,1290.24,1290.24,558.80,1117.60,1117.60,496.64,993.28,993.28,,,,,,
Virgin Money,Comprehensive,36,Days,36,Days,90,N/A,806.86,1613.72,1613.72,698.88,1397.76,1397.76,659.90,1319.80,1319.80,568.38,1136.76,1136.76,510.72,1021.44,1021.44,,,,,,
Virgin Money,Comprehensive,37,Days,37,Days,90,N/A,816.09,1632.18,1632.18,704.00,1408.00,1408.00,663.94,1327.88,1327.88,576.60,1153.20,1153.20,513.28,1026.56,1026.56,,,,,,
Virgin Money,Comprehensive,38,Days,38,Days,90,N/A,833.23,1666.46,1666.46,720.64,1441.28,1441.28,681.41,1362.82,1362.82,590.30,1180.60,1180.60,527.36,1054.72,1054.72,,,,,,
Virgin Money,Comprehensive,39,Days,39,Days,90,N/A,846.41,1692.82,1692.82,732.16,1464.32,1464.32,689.47,1378.94,1378.94,599.88,1199.76,1199.76,535.04,1070.08,1070.08,,,,,,
Virgin Money,Comprehensive,40,Days,40,Days,90,N/A,863.55,1727.10,1727.10,746.24,1492.48,1492.48,704.26,1408.52,1408.52,609.47,1218.94,1218.94,544.00,1088.00,1088.00,,,,,,
Virgin Money,Comprehensive,41,Days,41,Days,90,N/A,907.06,1814.12,1814.12,783.36,1566.72,1566.72,739.20,1478.40,1478.40,639.60,1279.20,1279.20,572.16,1144.32,1144.32,,,,,,
Virgin Money,Comprehensive,42,Days,42,Days,90,N/A,933.43,1866.86,1866.86,805.12,1610.24,1610.24,760.70,1521.40,1521.40,657.41,1314.82,1314.82,590.08,1180.16,1180.16,,,,,,
Virgin Money,Comprehensive,43,Days,43,Days,90,N/A,967.71,1935.42,1935.42,833.28,1666.56,1666.56,787.58,1575.16,1575.16,684.80,1369.60,1369.60,611.84,1223.68,1223.68,,,,,,
Virgin Money,Comprehensive,44,Days,44,Days,90,N/A,980.89,1961.78,1961.78,847.36,1694.72,1694.72,801.02,1602.04,1602.04,694.39,1388.78,1388.78,619.52,1239.04,1239.04,,,,,,
Virgin Money,Comprehensive,45,Days,45,Days,90,N/A,1001.98,2003.96,2003.96,867.84,1735.68,1735.68,818.50,1637.00,1637.00,708.08,1416.16,1416.16,632.32,1264.64,1264.64,,,,,,
Virgin Money,Comprehensive,46,Days,46,Days,90,N/A,1015.17,2030.34,2030.34,875.52,1751.04,1751.04,827.90,1655.80,1655.80,717.67,1435.34,1435.34,640.00,1280.00,1280.00,,,,,,
Virgin Money,Comprehensive,47,Days,47,Days,90,N/A,1028.35,2056.70,2056.70,889.60,1779.20,1779.20,840.00,1680.00,1680.00,725.89,1451.78,1451.78,648.96,1297.92,1297.92,,,,,,
Virgin Money,Comprehensive,48,Days,48,Days,90,N/A,1037.58,2075.16,2075.16,897.28,1794.56,1794.56,845.38,1690.76,1690.76,735.48,1470.96,1470.96,652.80,1305.60,1305.60,,,,,,
Virgin Money,Comprehensive,49,Days,49,Days,90,N/A,1049.45,2098.90,2098.90,906.24,1812.48,1812.48,857.47,1714.94,1714.94,743.69,1487.38,1487.38,661.76,1323.52,1323.52,,,,,,
Virgin Money,Comprehensive,50,Days,50,Days,90,N/A,1063.95,2127.90,2127.90,917.76,1835.52,1835.52,866.88,1733.76,1733.76,753.28,1506.56,1506.56,670.72,1341.44,1341.44,,,,,,
Virgin Money,Comprehensive,51,Days,51,Days,90,N/A,1075.81,2151.62,2151.62,931.84,1863.68,1863.68,874.94,1749.88,1749.88,761.50,1523.00,1523.00,678.40,1356.80,1356.80,,,,,,
Virgin Money,Comprehensive,52,Days,52,Days,90,N/A,1085.04,2170.08,2170.08,939.52,1879.04,1879.04,884.35,1768.70,1768.70,765.61,1531.22,1531.22,687.36,1374.72,1374.72,,,,,,
Virgin Money,Comprehensive,53,Days,53,Days,90,N/A,1098.23,2196.46,2196.46,948.48,1896.96,1896.96,893.76,1787.52,1787.52,775.19,1550.38,1550.38,691.20,1382.40,1382.40,,,,,,
Virgin Money,Comprehensive,54,Days,54,Days,90,N/A,1110.09,2220.18,2220.18,960.00,1920.00,1920.00,907.20,1814.40,1814.40,783.41,1566.82,1566.82,698.88,1397.76,1397.76,,,,,,
Virgin Money,Comprehensive,55,Days,55,Days,90,N/A,1119.32,2238.64,2238.64,968.96,1937.92,1937.92,911.23,1822.46,1822.46,788.89,1577.78,1577.78,707.84,1415.68,1415.68,,,,,,
Virgin Money,Comprehensive,56,Days,56,Days,90,N/A,1132.51,2265.02,2265.02,976.64,1953.28,1953.28,924.67,1849.34,1849.34,798.48,1596.96,1596.96,715.52,1431.04,1431.04,,,,,,
Virgin Money,Comprehensive,57,Days,57,Days,90,N/A,1145.69,2291.38,2291.38,990.72,1981.44,1981.44,934.08,1868.16,1868.16,810.80,1621.60,1621.60,724.48,1448.96,1448.96,,,,,,
Virgin Money,Comprehensive,58,Days,58,Days,90,N/A,1158.87,2317.74,2317.74,1002.24,2004.48,2004.48,946.18,1892.36,1892.36,820.39,1640.78,1640.78,732.16,1464.32,1464.32,,,,,,
Virgin Money,Comprehensive,59,Days,59,Days,90,N/A,1166.78,2333.56,2333.56,1007.36,2014.72,2014.72,951.55,1903.10,1903.10,825.87,1651.74,1651.74,737.28,1474.56,1474.56,,,,,,
Virgin Money,Comprehensive,60,Days,62,Days,90,N/A,1179.97,2359.94,2359.94,1018.88,2037.76,2037.76,963.65,1927.30,1927.30,834.09,1668.18,1668.18,746.24,1492.48,1492.48,,,,,,
